Timestamp,Violation Type,Person ID,Frame,Helmet Conf,Vest Conf
2025-10-06 11:10:50,no_vest,0,0,0.0,0.0
2025-10-06 11:10:50,no_helmet,0,0,0.0,0.0
2025-10-06 11:10:49,no_vest,0,0,0.0,0.0
2025-10-06 11:10:49,no_helmet,0,0,0.0,0.0
2025-10-06 11:10:45,no_vest,0,0,0.0,0.0
2025-10-06 11:10:45,no_helmet,0,0,0.0,0.0
2025-10-06 11:10:43,no_vest,0,0,0.0,0.0
2025-10-06 11:10:43,no_helmet,0,0,0.0,0.0
2025-10-06 11:10:43,no_vest,0,0,0.0,0.0
2025-10-06 11:10:43,no_helmet,0,0,0.0,0.0
2025-10-06 11:10:38,no_vest,0,0,0.0,0.0
2025-10-06 11:10:38,no_helmet,0,0,0.0,0.0
2025-10-06 11:10:36,no_vest,0,0,0.0,0.0
2025-10-06 11:10:36,no_helmet,0,0,0.0,0.0
2025-10-06 11:10:33,no_vest,0,0,0.0,0.0
2025-10-06 11:10:33,no_helmet,0,0,0.0,0.0
2025-10-06 11:10:28,no_vest,0,0,0.0,0.0
2025-10-06 11:10:28,no_helmet,0,0,0.0,0.0
2025-10-06 11:10:25,no_vest,0,0,0.0,0.0
2025-10-06 11:10:25,no_helmet,0,0,0.0,0.0
2025-10-06 11:10:20,no_vest,0,0,0.0,0.0
2025-10-06 11:10:20,no_helmet,0,0,0.0,0.0
2025-10-06 11:10:16,no_vest,0,0,0.0,0.0
2025-10-06 11:10:16,no_helmet,0,0,0.0,0.0
2025-10-06 11:10:12,no_vest,0,0,0.0,0.0
2025-10-06 11:10:12,no_helmet,0,0,0.0,0.0
2025-10-06 11:10:08,no_vest,0,0,0.0,0.0
2025-10-06 11:10:08,no_helmet,0,0,0.0,0.0
2025-10-06 11:10:04,no_vest,0,0,0.0,0.0
2025-10-06 11:10:04,no_helmet,0,0,0.0,0.0
2025-10-06 11:10:00,no_vest,0,0,0.0,0.0
2025-10-06 11:10:00,no_helmet,0,0,0.0,0.0
2025-10-06 11:09:53,no_vest,0,0,0.0,0.0
2025-10-06 11:09:53,no_helmet,0,0,0.0,0.0
2025-10-06 11:09:52,no_vest,0,0,0.0,0.0
2025-10-06 11:09:52,no_helmet,0,0,0.0,0.0
2025-10-06 11:09:45,no_vest,0,0,0.0,0.0
2025-10-06 11:09:45,no_helmet,0,0,0.0,0.0
2025-10-06 11:09:43,no_vest,0,0,0.0,0.0
2025-10-06 11:09:43,no_helmet,0,0,0.0,0.0
2025-10-06 11:09:37,no_vest,0,0,0.0,0.0
2025-10-06 11:09:37,no_helmet,0,0,0.0,0.0
2025-10-06 11:09:35,no_vest,0,0,0.0,0.0
2025-10-06 11:09:35,no_helmet,0,0,0.0,0.0
2025-10-06 11:09:33,no_vest,0,0,0.0,0.0
2025-10-06 11:09:33,no_helmet,0,0,0.0,0.0
2025-10-06 11:09:33,no_vest,0,0,0.0,0.0
2025-10-06 11:09:33,no_helmet,0,0,0.0,0.0
2025-10-06 11:09:25,no_vest,0,0,0.0,0.0
2025-10-06 11:09:25,no_helmet,0,0,0.0,0.0
2025-10-06 11:09:21,no_vest,0,0,0.0,0.0
2025-10-06 11:09:21,no_helmet,0,0,0.0,0.0
2025-10-06 11:09:17,no_vest,0,0,0.0,0.0
2025-10-06 11:09:17,no_helmet,0,0,0.0,0.0
2025-10-06 11:09:13,no_vest,0,0,0.0,0.0
2025-10-06 11:09:13,no_helmet,0,0,0.0,0.0
2025-10-06 11:09:09,no_vest,0,0,0.0,0.0
2025-10-06 11:09:09,no_helmet,0,0,0.0,0.0
2025-10-06 11:09:05,no_vest,0,0,0.0,0.0
2025-10-06 11:09:05,no_helmet,0,0,0.0,0.0
2025-10-06 11:09:00,no_vest,0,0,0.0,0.0
2025-10-06 11:09:00,no_helmet,0,0,0.0,0.0
2025-10-06 11:08:57,no_vest,0,0,0.0,0.0
2025-10-06 11:08:57,no_helmet,0,0,0.0,0.0
2025-10-06 11:08:51,no_vest,0,0,0.0,0.0
2025-10-06 11:08:51,no_helmet,0,0,0.0,0.0
2025-10-06 11:08:49,no_vest,0,0,0.0,0.0
2025-10-06 11:08:49,no_helmet,0,0,0.0,0.0
2025-10-06 11:08:43,no_vest,0,0,0.0,0.0
2025-10-06 11:08:43,no_helmet,0,0,0.0,0.0
2025-10-06 11:08:40,no_vest,0,0,0.0,0.0
2025-10-06 11:08:40,no_helmet,0,0,0.0,0.0
2025-10-06 11:08:35,no_vest,0,0,0.0,0.0
2025-10-06 11:08:32,no_vest,0,0,0.0,0.0
2025-10-06 11:08:32,no_helmet,0,0,0.0,0.0
2025-10-06 11:08:24,no_vest,0,0,0.0,0.0
2025-10-06 11:08:24,no_helmet,0,0,0.0,0.0
2025-10-06 11:08:24,no_vest,0,0,0.0,0.0
2025-10-06 11:08:24,no_helmet,0,0,0.0,0.0
2025-10-06 11:08:16,no_vest,0,0,0.0,0.0
2025-10-06 11:08:16,no_helmet,0,0,0.0,0.0
2025-10-06 11:08:16,no_vest,0,0,0.0,0.0
2025-10-06 11:08:16,no_helmet,0,0,0.0,0.0
2025-10-06 11:08:09,no_vest,0,0,0.0,0.0
2025-10-06 11:08:09,no_helmet,0,0,0.0,0.0
2025-10-06 11:08:05,no_helmet,0,0,0.0,0.0
2025-10-06 11:08:01,no_vest,0,0,0.0,0.0
2025-10-06 11:08:01,no_helmet,0,0,0.0,0.0
2025-10-06 11:07:57,no_helmet,0,0,0.0,0.0
2025-10-06 11:07:53,no_vest,0,0,0.0,0.0
2025-10-06 11:07:53,no_helmet,0,0,0.0,0.0
2025-10-06 11:07:53,no_vest,0,0,0.0,0.0
2025-10-06 11:07:53,no_helmet,0,0,0.0,0.0
2025-10-06 11:07:45,no_vest,0,0,0.0,0.0
2025-10-06 11:07:45,no_helmet,0,0,0.0,0.0
2025-10-06 11:07:45,no_vest,0,0,0.0,0.0
2025-10-06 11:07:45,no_helmet,0,0,0.0,0.0
2025-10-06 11:07:36,no_vest,0,0,0.0,0.0
2025-10-06 11:07:36,no_helmet,0,0,0.0,0.0
2025-10-06 11:07:24,no_vest,0,0,0.0,0.0
2025-10-06 11:07:24,no_helmet,0,0,0.0,0.0
2025-10-06 11:07:23,no_vest,0,0,0.0,0.0
2025-10-06 11:07:23,no_helmet,0,0,0.0,0.0
2025-10-06 11:07:20,no_helmet,0,0,0.0,0.0
2025-10-06 11:07:16,no_vest,0,0,0.0,0.0
2025-10-06 11:07:16,no_helmet,0,0,0.0,0.0
2025-10-06 11:06:56,no_vest,0,0,0.0,0.0
2025-10-06 11:06:56,no_helmet,0,0,0.0,0.0
2025-10-06 11:06:48,no_vest,0,0,0.0,0.0
2025-10-06 11:06:48,no_helmet,0,0,0.0,0.0
2025-10-06 11:06:42,no_vest,0,0,0.0,0.0
2025-10-06 11:06:42,no_helmet,0,0,0.0,0.0
2025-10-06 11:06:40,no_vest,0,0,0.0,0.0
2025-10-06 11:06:40,no_helmet,0,0,0.0,0.0
2025-10-06 03:28:03,no_vest,0,0,0.0,0.0
2025-10-06 03:27:55,no_vest,0,0,0.0,0.0
2025-10-06 03:27:47,no_vest,0,0,0.0,0.0
2025-10-06 03:18:02,no_vest,0,0,0.0,0.0
2025-10-06 03:18:02,no_helmet,0,0,0.0,0.0
2025-10-06 03:17:49,no_vest,0,0,0.0,0.0
2025-10-06 03:17:49,no_helmet,0,0,0.0,0.0
2025-10-06 03:17:41,no_vest,0,0,0.0,0.0
2025-10-06 03:17:41,no_helmet,0,0,0.0,0.0
2025-10-06 03:17:33,no_helmet,0,0,0.0,0.0
2025-10-06 03:17:25,no_helmet,0,0,0.0,0.0
2025-10-06 00:33:58,NO_HARDHAT,10,75,0.0,0.0
2025-10-06 00:33:54,NO_HARDHAT,8,34,0.0,0.0
