Timestamp,Violation Type,X1,Y1,X2,Y2
2025-09-21 00:16:55,Vest Missing,4,102,625,478
2025-09-21 00:16:55,Helmet Missing,4,101,626,478
2025-09-21 00:16:55,Vest Missing,4,101,626,478
2025-09-21 00:16:55,Helmet Missing,4,100,626,478
2025-09-21 00:16:55,Vest Missing,4,100,626,478
2025-09-21 00:16:55,Helmet Missing,5,97,625,477
2025-09-21 00:16:55,Vest Missing,5,97,625,477
2025-09-21 00:16:55,Helmet Missing,4,100,625,478
2025-09-21 00:16:55,Vest Missing,4,100,625,478
2025-09-21 00:16:55,Helmet Missing,3,100,624,478
2025-09-21 00:16:55,Vest Missing,3,100,624,478
2025-09-21 00:16:56,Helmet Missing,4,100,623,478
2025-09-21 00:16:56,Vest Missing,4,100,623,478
2025-09-21 00:16:56,Helmet Missing,5,101,619,478
2025-09-21 00:16:56,Vest Missing,5,101,619,478
2025-09-21 00:16:56,Helmet Missing,6,101,625,478
2025-09-21 00:16:56,Vest Missing,6,101,625,478
2025-09-21 00:16:56,Helmet Missing,6,101,626,478
2025-09-21 00:16:56,Vest Missing,6,101,626,478
2025-09-21 00:16:56,Helmet Missing,7,102,627,478
2025-09-21 00:16:56,Vest Missing,7,102,627,478
2025-09-21 00:16:56,Helmet Missing,6,102,625,478
2025-09-21 00:16:56,Vest Missing,6,102,625,478
2025-09-21 00:16:56,Helmet Missing,7,103,623,478
2025-09-21 00:16:56,Vest Missing,7,103,623,478
2025-09-21 00:16:56,Helmet Missing,5,103,626,478
2025-09-21 00:16:56,Vest Missing,5,103,626,478
2025-09-21 00:16:57,Helmet Missing,5,103,623,478
2025-09-21 00:16:57,Vest Missing,5,103,623,478
2025-09-21 00:16:57,Helmet Missing,5,102,626,478
2025-09-21 00:16:57,Vest Missing,5,102,626,478
2025-09-21 00:16:57,Helmet Missing,6,97,621,477
2025-09-21 00:16:57,Vest Missing,6,97,621,477
2025-09-21 00:16:58,Helmet Missing,6,96,622,477
2025-09-21 00:16:58,Vest Missing,6,96,622,477
2025-09-21 00:16:58,Helmet Missing,6,97,626,477
2025-09-21 00:16:58,Vest Missing,6,97,626,477
2025-09-21 00:16:58,Helmet Missing,6,100,626,478
2025-09-21 00:16:58,Vest Missing,6,100,626,478
2025-09-21 00:16:58,Helmet Missing,6,96,624,478
2025-09-21 00:16:58,Vest Missing,6,96,624,478
2025-09-21 00:16:58,Helmet Missing,7,96,625,477
2025-09-21 00:16:58,Vest Missing,7,96,625,477
2025-09-21 00:16:58,Helmet Missing,4,99,628,478
2025-09-21 00:16:58,Vest Missing,4,99,628,478
2025-09-21 00:16:58,Helmet Missing,4,99,628,478
2025-09-21 00:16:58,Vest Missing,4,99,628,478
2025-09-21 00:16:58,Helmet Missing,5,99,626,478
2025-09-21 00:16:58,Vest Missing,5,99,626,478
2025-09-21 00:16:59,Helmet Missing,4,99,628,478
2025-09-21 00:16:59,Vest Missing,4,99,628,478
2025-09-21 00:16:59,Helmet Missing,5,98,627,478
2025-09-21 00:16:59,Vest Missing,5,98,627,478
2025-09-21 00:16:59,Helmet Missing,5,98,630,478
2025-09-21 00:16:59,Vest Missing,5,98,630,478
2025-09-21 00:16:59,Helmet Missing,4,97,629,478
2025-09-21 00:16:59,Vest Missing,4,97,629,478
2025-09-21 00:16:59,Helmet Missing,2,93,631,478
2025-09-21 00:16:59,Vest Missing,2,93,631,478
2025-09-21 00:16:59,Helmet Missing,4,94,626,478
2025-09-21 00:16:59,Vest Missing,4,94,626,478
2025-09-21 00:16:59,Helmet Missing,5,90,625,478
2025-09-21 00:16:59,Vest Missing,5,90,625,478
2025-09-21 00:17:00,Helmet Missing,7,91,629,478
2025-09-21 00:17:00,Vest Missing,7,91,629,478
2025-09-21 00:17:00,Helmet Missing,7,94,627,478
2025-09-21 00:17:00,Vest Missing,7,94,627,478
2025-09-21 00:17:00,Helmet Missing,8,93,629,477
2025-09-21 00:17:00,Vest Missing,8,93,629,477
2025-09-21 00:17:00,Helmet Missing,7,92,627,477
2025-09-21 00:17:00,Vest Missing,7,92,627,477
2025-09-21 00:20:38,Helmet Missing,4,84,639,478
2025-09-21 00:20:38,Vest Missing,4,84,639,478
2025-09-21 00:20:38,Helmet Missing,4,87,631,478
2025-09-21 00:20:38,Vest Missing,4,87,631,478
2025-09-21 00:20:38,Helmet Missing,5,88,633,478
