timestamp,violation,confidence,severity,frame,location,person_id,metadata
2025-10-06 21:10:21,NO-Mask,0.9262232780456543,Low,5,"(81.03512573242188,93.77767944335938,502.5845031738281,465.3301086425781)",1,None
2025-10-06 21:10:21,NO-Hardhat,0.880604088306427,High,5,"(67.61270141601562,20.46208953857422,542.67236328125,245.69869995117188)",1,None
2025-10-06 21:10:23,Person,0.0,None,6,"(0,0,0,0)",0,{'total_persons': 0}
2025-10-06 21:19:45,Person,2.0,None,1,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:19:45,NO-Mask,0.9095578193664551,Low,1,"(78.90884399414062,73.76658630371094,534.0465087890625,432.409423828125)",1,None
2025-10-06 21:19:45,NO-Hardhat,0.8906926512718201,High,1,"(77.32154846191406,9.924110412597656,586.7518920898438,221.49588012695312)",1,None
2025-10-06 21:19:46,Person,1.0,None,2,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:19:46,NO-Hardhat,0.9319019317626953,High,2,"(81.25303649902344,12.554100036621094,583.52587890625,217.0423583984375)",1,None
2025-10-06 21:19:46,NO-Mask,0.9172205924987793,Low,2,"(79.49862670898438,72.38262939453125,531.825439453125,433.9367980957031)",1,None
2025-10-06 21:19:47,Person,1.0,None,3,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:19:47,NO-Mask,0.9176117777824402,Low,3,"(76.82376098632812,75.35897827148438,529.501708984375,429.8244323730469)",1,None
2025-10-06 21:19:47,NO-Hardhat,0.8878602981567383,High,3,"(82.01559448242188,15.118064880371094,585.14306640625,220.22930908203125)",1,None
2025-10-06 21:19:48,Person,2.0,None,4,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:19:48,NO-Mask,0.8989953398704529,Low,4,"(80.07633972167969,77.2740478515625,538.5789184570312,429.2788391113281)",1,None
2025-10-06 21:19:48,NO-Hardhat,0.890936017036438,High,4,"(79.62722778320312,15.476585388183594,585.224609375,219.46749877929688)",1,None
2025-10-06 21:19:50,Person,3.0,None,5,"(0,0,0,0)",0,{'total_persons': 3}
2025-10-06 21:19:50,NO-Hardhat,0.9127969741821289,High,5,"(77.71511840820312,13.219985961914062,587.192626953125,220.30381774902344)",2,None
2025-10-06 21:19:50,NO-Mask,0.909811794757843,Low,5,"(77.31230163574219,77.14140319824219,530.5128784179688,428.8018798828125)",2,None
2025-10-06 21:19:51,Person,2.0,None,6,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:19:51,NO-Hardhat,0.9346429705619812,High,6,"(82.91085815429688,17.477615356445312,584.0545654296875,222.196533203125)",2,None
2025-10-06 21:19:51,NO-Mask,0.7341783046722412,Low,6,"(73.63740539550781,61.81657409667969,535.1653442382812,414.822509765625)",2,None
2025-10-06 21:19:52,Person,2.0,None,7,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:19:52,NO-Hardhat,0.8987525701522827,High,7,"(77.05487060546875,14.35357666015625,589.48193359375,221.21275329589844)",1,None
2025-10-06 21:19:52,NO-Mask,0.891667366027832,Low,7,"(80.80982971191406,71.83087158203125,540.7581787109375,432.1693115234375)",1,None
2025-10-06 21:19:53,Person,2.0,None,8,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:19:53,NO-Mask,0.9116764068603516,Low,8,"(79.11396789550781,76.19490051269531,535.3821411132812,431.357421875)",2,None
2025-10-06 21:19:53,NO-Hardhat,0.8275098204612732,High,8,"(80.76901245117188,13.038833618164062,585.40087890625,221.26605224609375)",2,None
2025-10-06 21:19:54,Person,1.0,None,9,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:19:54,NO-Hardhat,0.9059631824493408,High,9,"(78.77644348144531,11.568138122558594,589.2926635742188,220.56109619140625)",1,None
2025-10-06 21:19:54,NO-Mask,0.7249547243118286,Low,9,"(75.03082275390625,74.34133911132812,535.1766357421875,420.1781921386719)",1,None
2025-10-06 21:19:55,Person,2.0,None,10,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:19:55,NO-Mask,0.9081047773361206,Low,10,"(78.21791076660156,79.29002380371094,541.293212890625,434.5216064453125)",2,None
2025-10-06 21:19:55,NO-Hardhat,0.8987104892730713,High,10,"(79.588623046875,13.616744995117188,592.8155517578125,221.8224334716797)",2,None
2025-10-06 21:19:56,Person,2.0,None,11,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:19:56,NO-Hardhat,0.9144856929779053,High,11,"(72.71743774414062,11.594398498535156,585.9259033203125,220.3995361328125)",1,None
2025-10-06 21:19:56,NO-Mask,0.903579592704773,Low,11,"(77.14117431640625,76.4151611328125,536.0599365234375,425.4384460449219)",1,None
2025-10-06 21:19:57,Person,3.0,None,12,"(0,0,0,0)",0,{'total_persons': 3}
2025-10-06 21:19:57,NO-Hardhat,0.9038448333740234,High,12,"(77.26620483398438,13.509574890136719,592.05224609375,222.02578735351562)",1,None
2025-10-06 21:19:57,NO-Mask,0.8945010900497437,Low,12,"(75.40789794921875,76.66224670410156,539.0986328125,429.31219482421875)",1,None
2025-10-06 21:19:58,Person,2.0,None,13,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:19:58,NO-Mask,0.9026503562927246,Low,13,"(75.48214721679688,74.55056762695312,538.6689453125,431.6456298828125)",2,None
2025-10-06 21:19:58,NO-Hardhat,0.8978480100631714,High,13,"(79.0150146484375,14.886947631835938,591.1082763671875,222.44065856933594)",2,None
2025-10-06 21:19:59,Person,2.0,None,14,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:19:59,NO-Hardhat,0.8996907472610474,High,14,"(80.99969482421875,12.902580261230469,589.4027709960938,222.27108764648438)",2,None
2025-10-06 21:19:59,NO-Mask,0.8838915824890137,Low,14,"(74.78434753417969,76.46952819824219,536.914794921875,431.3409423828125)",2,None
2025-10-06 21:20:00,Person,2.0,None,15,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:20:00,NO-Hardhat,0.9217839241027832,High,15,"(81.29037475585938,13.422225952148438,585.144287109375,223.96820068359375)",2,None
2025-10-06 21:20:00,NO-Mask,0.8881075382232666,Low,15,"(74.27273559570312,73.594970703125,536.326416015625,433.8758850097656)",2,None
2025-10-06 21:20:01,Person,2.0,None,16,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:20:01,NO-Hardhat,0.9176416397094727,High,16,"(77.67532348632812,12.021186828613281,588.36669921875,219.85488891601562)",2,None
2025-10-06 21:20:01,NO-Mask,0.782310426235199,Low,16,"(73.77169799804688,72.0068359375,531.7437744140625,427.61859130859375)",2,None
2025-10-06 21:20:02,Person,2.0,None,17,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:20:02,NO-Mask,0.9137250185012817,Low,17,"(78.92597961425781,78.98777770996094,533.0611572265625,433.45587158203125)",1,None
2025-10-06 21:20:02,NO-Hardhat,0.9102828502655029,High,17,"(75.86672973632812,14.4298095703125,587.9302978515625,223.9343719482422)",1,None
2025-10-06 21:27:06,Person,0.0,None,1,"(0,0,0,0)",0,{'total_persons': 0}
2025-10-06 21:27:07,Person,0.0,None,2,"(0,0,0,0)",0,{'total_persons': 0}
2025-10-06 21:27:08,Person,1.0,None,3,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:27:08,NO-Hardhat,0.8929850459098816,High,3,"(86.39070129394531,21.423965454101562,584.5883178710938,250.5344696044922)",1,None
2025-10-06 21:27:14,Person,1.0,None,4,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:27:14,NO-Hardhat,0.7981166839599609,High,4,"(84.43939208984375,24.613845825195312,587.0731201171875,253.68199157714844)",1,None
2025-10-06 21:27:15,Person,1.0,None,5,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:27:15,NO-Hardhat,0.9102330207824707,High,5,"(86.07449340820312,21.859046936035156,586.5382080078125,253.7349853515625)",1,None
2025-10-06 21:27:50,Person,1.0,None,1,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:27:50,NO-Mask,0.9091598987579346,Low,1,"(87.42898559570312,99.11921691894531,539.851806640625,455.90728759765625)",1,None
2025-10-06 21:27:54,NO-Hardhat,0.8578945398330688,High,1,"(83.04421997070312,25.84838104248047,577.7742919921875,242.94964599609375)",1,None
2025-10-06 21:27:55,Person,1.0,None,2,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:27:55,NO-Mask,0.8943459391593933,Low,2,"(74.23733520507812,85.40191650390625,525.7550048828125,453.726318359375)",1,None
2025-10-06 21:27:55,NO-Hardhat,0.6980955004692078,High,2,"(71.84793090820312,17.806373596191406,579.068359375,246.98501586914062)",1,None
2025-10-06 21:27:56,Person,1.0,None,3,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:27:56,NO-Mask,0.9166111946105957,Low,3,"(84.60362243652344,88.80563354492188,531.3156127929688,456.0682678222656)",1,None
2025-10-06 21:27:56,NO-Hardhat,0.9051507115364075,High,3,"(80.47055053710938,24.01903533935547,580.2171630859375,245.75628662109375)",1,None
2025-10-06 21:27:56,Person,1.0,None,4,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:27:56,NO-Hardhat,0.9217028617858887,High,4,"(83.65066528320312,24.335739135742188,578.585693359375,245.15248107910156)",1,None
2025-10-06 21:27:57,NO-Mask,0.8624967336654663,Low,4,"(80.64968872070312,91.10417175292969,534.422119140625,458.10394287109375)",1,None
2025-10-06 21:27:57,Person,1.0,None,5,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:27:57,NO-Mask,0.8346773386001587,Low,5,"(68.06333923339844,82.78080749511719,522.351806640625,453.4537353515625)",1,None
2025-10-06 21:27:58,Person,1.0,None,6,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:27:58,NO-Mask,0.9260127544403076,Low,6,"(76.62161254882812,93.38459777832031,524.992919921875,463.120849609375)",1,None
2025-10-06 21:27:58,NO-Hardhat,0.8390471935272217,High,6,"(78.87741088867188,27.65570068359375,577.1514892578125,255.38601684570312)",1,None
2025-10-06 21:28:00,Person,1.0,None,7,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:28:00,NO-Mask,0.9224218130111694,Low,7,"(82.59292602539062,92.71426391601562,534.7445068359375,462.5678405761719)",1,None
2025-10-06 21:28:00,NO-Hardhat,0.7258260846138,High,7,"(78.17286682128906,28.382003784179688,576.1988525390625,259.0689697265625)",1,None
2025-10-06 21:28:01,Person,0.0,None,8,"(0,0,0,0)",0,{'total_persons': 0}
2025-10-06 21:28:01,Person,1.0,None,9,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:28:01,NO-Mask,0.9040425419807434,Low,9,"(77.45855712890625,89.20173645019531,530.3243408203125,459.41510009765625)",1,None
2025-10-06 21:28:01,NO-Hardhat,0.8647003173828125,High,9,"(79.614501953125,23.984466552734375,573.2498168945312,249.63339233398438)",1,None
2025-10-06 21:28:03,Person,1.0,None,10,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:28:03,NO-Mask,0.9194990396499634,Low,10,"(79.31571960449219,89.20950317382812,527.2728271484375,459.1047058105469)",1,None
2025-10-06 21:28:03,NO-Hardhat,0.8872137069702148,High,10,"(80.31134033203125,25.823837280273438,579.5698852539062,249.52333068847656)",1,None
2025-10-06 21:28:04,Person,1.0,None,11,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:28:04,NO-Mask,0.9200023412704468,Low,11,"(77.28549194335938,90.73046875,529.0733642578125,459.38116455078125)",1,None
2025-10-06 21:28:04,NO-Hardhat,0.9000898003578186,High,11,"(82.68719482421875,27.400978088378906,576.2178955078125,249.10281372070312)",1,None
2025-10-06 21:28:05,Person,1.0,None,12,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:28:05,NO-Mask,0.9347832202911377,Low,12,"(82.04342651367188,89.17900085449219,528.7432861328125,458.76763916015625)",1,None
2025-10-06 21:28:05,NO-Hardhat,0.8649584054946899,High,12,"(77.12313842773438,23.97978973388672,575.4976806640625,249.130615234375)",1,None
2025-10-06 21:31:08,Person,1.0,None,1,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:31:08,NO-Hardhat,0.7515405416488647,High,1,"(80.76655578613281,29.73548126220703,574.7925415039062,258.55804443359375)",1,None
2025-10-06 21:31:13,NO-Safety Vest,0.5850712656974792,Medium,1,"(-286.27734375,136.5895233154297,335.7125244140625,616.5879516601562)",1,None
2025-10-06 21:31:14,Person,2.0,None,2,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:31:14,NO-Hardhat,0.8716896772384644,High,2,"(76.73324584960938,28.516494750976562,572.954833984375,257.873779296875)",2,None
2025-10-06 21:31:14,NO-Mask,0.8612964153289795,Low,2,"(73.47099304199219,88.79841613769531,517.5328369140625,455.6409912109375)",2,None
2025-10-06 21:31:15,Person,3.0,None,3,"(0,0,0,0)",0,{'total_persons': 3}
2025-10-06 21:31:15,NO-Mask,0.8856154680252075,Low,3,"(75.47650146484375,88.07102966308594,517.8843994140625,457.288818359375)",2,None
2025-10-06 21:31:15,NO-Hardhat,0.8529047966003418,High,3,"(75.88833618164062,28.41534423828125,573.95654296875,258.8027038574219)",2,None
2025-10-06 21:31:16,Person,1.0,None,4,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:31:16,NO-Mask,0.9213849902153015,Low,4,"(78.05769348144531,88.26576232910156,515.3805541992188,456.263671875)",1,None
2025-10-06 21:31:16,NO-Hardhat,0.8862112760543823,High,4,"(76.47280883789062,28.81757354736328,570.7049560546875,258.2208251953125)",1,None
2025-10-06 21:31:17,Person,1.0,None,5,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:31:17,NO-Hardhat,0.9078975915908813,High,5,"(78.16758728027344,29.5821533203125,570.135009765625,256.2191467285156)",1,None
2025-10-06 21:31:17,NO-Mask,0.8142508268356323,Low,5,"(74.08941650390625,88.58477783203125,516.4068603515625,457.224609375)",1,None
2025-10-06 21:31:18,Person,1.0,None,6,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:31:18,NO-Hardhat,0.9079877138137817,High,6,"(75.56546020507812,28.89942169189453,572.349853515625,257.50177001953125)",1,None
2025-10-06 21:31:18,NO-Mask,0.8613978028297424,Low,6,"(68.5230712890625,88.573486328125,517.7000122070312,456.38934326171875)",1,None
2025-10-06 21:31:19,Person,1.0,None,7,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:31:19,NO-Mask,0.9207359552383423,Low,7,"(73.68257141113281,89.65226745605469,512.7192993164062,456.19427490234375)",1,None
2025-10-06 21:31:19,NO-Hardhat,0.8852470517158508,High,7,"(79.92686462402344,28.44269561767578,569.329833984375,258.0096435546875)",1,None
2025-10-06 21:31:20,Person,2.0,None,8,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:31:20,NO-Mask,0.9092370271682739,Low,8,"(66.53799438476562,86.5704345703125,509.9808654785156,458.67962646484375)",2,None
2025-10-06 21:31:20,NO-Hardhat,0.8603571653366089,High,8,"(71.22868347167969,26.137542724609375,579.341796875,258.6672058105469)",2,None
2025-10-06 21:31:21,Person,2.0,None,9,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:31:21,NO-Hardhat,0.9128574132919312,High,9,"(76.79977416992188,28.02581024169922,571.2373046875,257.3690185546875)",2,None
2025-10-06 21:31:21,NO-Mask,0.8853801488876343,Low,9,"(69.91438293457031,87.69349670410156,514.3197631835938,456.2413330078125)",2,None
2025-10-06 21:31:22,Person,1.0,None,10,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:31:22,NO-Mask,0.8903498649597168,Low,10,"(71.48182678222656,87.62745666503906,517.180908203125,458.62518310546875)",1,None
2025-10-06 21:31:22,NO-Hardhat,0.881885290145874,High,10,"(75.4593505859375,26.52806854248047,574.7515869140625,257.07196044921875)",1,None
2025-10-06 21:31:23,Person,2.0,None,11,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:31:23,NO-Hardhat,0.9000430107116699,High,11,"(71.02388000488281,26.713546752929688,572.4962158203125,260.32183837890625)",2,None
2025-10-06 21:31:23,NO-Mask,0.8246961832046509,Low,11,"(66.31217956542969,88.50910949707031,513.1113891601562,457.8642578125)",2,None
2025-10-06 21:31:24,Person,1.0,None,12,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:31:24,NO-Mask,0.9099588990211487,Low,12,"(68.6343994140625,85.31349182128906,510.8546142578125,460.631591796875)",1,None
2025-10-06 21:31:24,NO-Hardhat,0.8510746359825134,High,12,"(72.01516723632812,26.92475128173828,573.80517578125,260.3128662109375)",1,None
2025-10-06 21:31:24,Person,1.0,None,13,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:31:24,NO-Mask,0.9247192740440369,Low,13,"(74.78256225585938,89.90873718261719,520.9215087890625,458.26556396484375)",1,None
2025-10-06 21:31:24,NO-Hardhat,0.8981664180755615,High,13,"(73.01593017578125,28.677688598632812,572.336669921875,260.163330078125)",1,None
2025-10-06 21:31:25,Person,1.0,None,14,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:31:25,NO-Mask,0.902192234992981,Low,14,"(69.14044189453125,90.55093383789062,512.2061767578125,458.5984802246094)",1,None
2025-10-06 21:31:25,NO-Hardhat,0.8027815818786621,High,14,"(81.56643676757812,30.352981567382812,566.2467041015625,261.17791748046875)",1,None
2025-10-06 21:31:26,Person,2.0,None,15,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:31:26,NO-Mask,0.9272891283035278,Low,15,"(67.71585083007812,88.93504333496094,508.4694519042969,458.1724853515625)",2,None
2025-10-06 21:31:26,NO-Hardhat,0.6174384951591492,High,15,"(69.26423645019531,26.098777770996094,573.0055541992188,259.8947448730469)",2,None
2025-10-06 21:31:27,Person,2.0,None,16,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:31:27,NO-Mask,0.9237486124038696,Low,16,"(73.42913818359375,89.34100341796875,507.4520263671875,459.4998779296875)",2,None
2025-10-06 21:31:27,NO-Hardhat,0.8437017798423767,High,16,"(72.07571411132812,27.5755615234375,571.6207275390625,259.7078552246094)",2,None
2025-10-06 21:31:28,Person,1.0,None,17,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:31:28,NO-Mask,0.8555134534835815,Low,17,"(76.16610717773438,90.153076171875,521.945068359375,461.8216552734375)",1,None
2025-10-06 21:31:28,NO-Hardhat,0.8347789645195007,High,17,"(75.6707763671875,29.675521850585938,571.3656616210938,260.90179443359375)",1,None
2025-10-06 21:31:29,Person,2.0,None,18,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:31:29,NO-Mask,0.9130899906158447,Low,18,"(71.23529052734375,90.47230529785156,515.3742065429688,459.93035888671875)",2,None
2025-10-06 21:31:29,NO-Hardhat,0.9016529321670532,High,18,"(79.35383605957031,28.350685119628906,564.8729858398438,262.52532958984375)",2,None
2025-10-06 21:31:30,Person,2.0,None,19,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:31:30,NO-Mask,0.9394750595092773,Low,19,"(71.42988586425781,90.13499450683594,508.9232177734375,458.73846435546875)",2,None
2025-10-06 21:31:30,NO-Hardhat,0.899181604385376,High,19,"(74.3175048828125,27.884719848632812,568.7337646484375,259.63189697265625)",2,None
2025-10-06 21:31:31,Person,1.0,None,20,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:31:31,NO-Hardhat,0.9357620477676392,High,20,"(80.70419311523438,30.38404083251953,566.673095703125,258.00885009765625)",1,None
2025-10-06 21:31:31,NO-Mask,0.6711582541465759,Low,20,"(72.19223022460938,91.58590698242188,522.8209228515625,458.9604187011719)",1,None
2025-10-06 21:31:32,Person,2.0,None,21,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:31:32,NO-Mask,0.9160549640655518,Low,21,"(76.91041564941406,91.70246887207031,517.4271240234375,460.48077392578125)",2,None
2025-10-06 21:31:32,NO-Hardhat,0.8938632011413574,High,21,"(77.22360229492188,29.080169677734375,569.20849609375,259.54681396484375)",2,None
2025-10-06 21:31:33,Person,2.0,None,22,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:31:33,NO-Mask,0.9025007486343384,Low,22,"(76.15324401855469,90.94857788085938,514.3931274414062,461.6515808105469)",2,None
2025-10-06 21:31:33,NO-Hardhat,0.8664965629577637,High,22,"(75.28507995605469,29.189308166503906,570.0439453125,262.16131591796875)",2,None
2025-10-06 21:31:34,Person,1.0,None,23,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:31:34,NO-Hardhat,0.9156627655029297,High,23,"(79.95912170410156,29.590667724609375,570.191650390625,262.5227966308594)",1,None
2025-10-06 21:31:34,NO-Mask,0.9016568660736084,Low,23,"(76.91091918945312,91.80361938476562,517.64013671875,461.6632995605469)",1,None
2025-10-06 21:31:35,Person,2.0,None,24,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:31:35,NO-Mask,0.9092821478843689,Low,24,"(73.12664794921875,90.66140747070312,511.14715576171875,464.3470153808594)",1,None
2025-10-06 21:31:35,NO-Hardhat,0.8065974712371826,High,24,"(76.38629150390625,29.808982849121094,575.0740356445312,263.51837158203125)",1,None
2025-10-06 21:31:35,Person,2.0,None,25,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:31:35,NO-Hardhat,0.8834905624389648,High,25,"(71.45475769042969,27.24077606201172,571.201416015625,260.6199645996094)",2,None
2025-10-06 21:31:35,NO-Mask,0.8736608028411865,Low,25,"(66.53482055664062,89.5970458984375,509.8866882324219,461.12689208984375)",2,None
2025-10-06 21:31:36,Person,2.0,None,26,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:31:36,NO-Mask,0.909286618232727,Low,26,"(77.35830688476562,90.82566833496094,516.491943359375,462.2559814453125)",2,None
2025-10-06 21:31:36,NO-Hardhat,0.8028942942619324,High,26,"(76.49778747558594,30.52454376220703,569.9631958007812,261.9294128417969)",2,None
2025-10-06 21:31:37,Person,2.0,None,27,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:31:37,NO-Hardhat,0.8935906887054443,High,27,"(73.9482421875,27.90478515625,574.9784545898438,259.9596252441406)",2,None
2025-10-06 21:31:37,NO-Mask,0.8710184097290039,Low,27,"(73.47329711914062,89.45866394042969,515.6824951171875,460.92816162109375)",2,None
2025-10-06 21:31:38,Person,2.0,None,28,"(0,0,0,0)",0,{'total_persons': 2}
2025-10-06 21:31:38,NO-Hardhat,0.8957310914993286,High,28,"(67.13908386230469,25.465896606445312,576.3796997070312,259.12042236328125)",2,None
2025-10-06 21:31:38,NO-Mask,0.8328720331192017,Low,28,"(64.62545776367188,87.78732299804688,513.3880615234375,457.6380920410156)",2,None
2025-10-06 21:31:39,Person,1.0,None,29,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:31:39,NO-Mask,0.899427056312561,Low,29,"(73.00765991210938,91.99386596679688,511.0335998535156,460.2699890136719)",1,None
2025-10-06 21:31:39,NO-Hardhat,0.8476802110671997,High,29,"(76.95555114746094,28.48285675048828,571.5532836914062,260.3385314941406)",1,None
2025-10-06 21:31:40,Person,1.0,None,30,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:31:40,NO-Hardhat,0.923316478729248,High,30,"(76.7896728515625,27.7091064453125,572.9886474609375,257.7535705566406)",1,None
2025-10-06 21:31:40,NO-Mask,0.8763436079025269,Low,30,"(72.45672607421875,90.78115844726562,521.8260498046875,455.9831237792969)",1,None
2025-10-06 21:31:41,Person,1.0,None,31,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:31:41,NO-Hardhat,0.9131109714508057,High,31,"(79.00729370117188,28.205230712890625,572.371337890625,258.34320068359375)",1,None
2025-10-06 21:31:41,NO-Mask,0.8161929845809937,Low,31,"(68.72038269042969,91.97030639648438,519.0859985351562,460.1074523925781)",1,None
2025-10-06 21:42:31,Person,1.0,None,1,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:42:31,NO-Hardhat,0.8512707352638245,High,1,"(32.43229675292969,8.505149841308594,460.620849609375,178.05899047851562)",1,None
2025-10-06 21:48:27,Person,1.0,None,1,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:48:27,NO-Mask,0.8764931559562683,Low,1,"(34.888763427734375,77.33683776855469,447.4779357910156,453.10211181640625)",1,None
2025-10-06 21:48:32,NO-Safety Vest,0.7561296224594116,Medium,1,"(-137.98446655273438,125.60198974609375,392.7010192871094,605.7069702148438)",1,None
2025-10-06 21:48:33,Person,1.0,None,2,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:48:33,NO-Mask,0.882156491279602,Low,2,"(44.525726318359375,72.5745849609375,450.5754089355469,448.19775390625)",1,None
2025-10-06 21:48:33,NO-Safety Vest,0.6308785676956177,Medium,2,"(-148.60704040527344,121.58456420898438,381.36480712890625,601.6162109375)",1,None
2025-10-06 21:48:34,Person,1.0,None,3,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:48:34,NO-Mask,0.8885810375213623,Low,3,"(43.19248962402344,78.85420227050781,449.88714599609375,453.14453125)",1,None
2025-10-06 21:48:34,NO-Safety Vest,0.7515050172805786,Medium,3,"(-132.28236389160156,121.72305297851562,390.9273681640625,601.695556640625)",1,None
2025-10-06 21:48:35,Person,1.0,None,4,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:48:35,NO-Mask,0.8205946683883667,Low,4,"(39.852874755859375,62.580902099609375,445.8412780761719,438.93707275390625)",1,None
2025-10-06 21:48:35,NO-Safety Vest,0.8045905828475952,Medium,4,"(-126.73062133789062,117.61033630371094,407.5334167480469,597.5833129882812)",1,None
2025-10-06 21:48:36,Person,1.0,None,5,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:48:36,NO-Mask,0.6124006509780884,Low,5,"(41.746490478515625,63.56884765625,444.40692138671875,435.4275817871094)",1,None
2025-10-06 21:48:37,Person,1.0,None,6,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:48:37,NO-Mask,0.6664950847625732,Low,6,"(36.63536071777344,75.99214172363281,441.75677490234375,442.883544921875)",1,None
2025-10-06 21:48:37,NO-Safety Vest,0.584383487701416,Medium,6,"(-207.26541137695312,118.74969482421875,324.5666809082031,598.8314819335938)",1,None
2025-10-06 21:48:38,Person,1.0,None,7,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:48:38,NO-Safety Vest,0.7353700399398804,Medium,7,"(-138.7172088623047,122.87095642089844,383.75567626953125,602.80908203125)",1,None
2025-10-06 21:48:38,NO-Mask,0.6255495548248291,Low,7,"(39.76312255859375,54.04768371582031,446.10723876953125,436.029296875)",1,None
2025-10-06 21:48:39,Person,1.0,None,8,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:48:39,NO-Mask,0.8168411254882812,Low,8,"(40.99720764160156,79.485107421875,445.5732421875,453.52215576171875)",1,None
2025-10-06 21:48:39,NO-Safety Vest,0.7168295383453369,Medium,8,"(-139.8778076171875,119.085205078125,379.18438720703125,599.1150512695312)",1,None
2025-10-06 21:48:40,Person,1.0,None,9,"(0,0,0,0)",0,{'total_persons': 1}
2025-10-06 21:48:40,NO-Mask,0.8717442154884338,Low,9,"(44.81697082519531,61.3533935546875,446.62628173828125,424.52252197265625)",1,None
2025-10-06 21:48:40,NO-Safety Vest,0.8464664220809937,Medium,9,"(-139.9834442138672,108.48695373535156,377.42547607421875,588.459716796875)",1,None
2025-10-06 21:48:41,Person,1.0,None,10,"(0,0,0,0)",0,{'total_persons': 1}
